"fips","state_name","county_name","estimates_base_2010","pop_est_2019","internal_point_lat","internal_point_lon","land_area","population_density_2010","population_density_2019","raw_change","percent_growth"
"13065","Georgia","Clinch County",6792,6618,"30.9176531","-82.7026143","2110829176","0.000318255785112456855400","0.000310102589204098861800",-174,"-2.56183745583038869300"
"13067","Georgia","Cobb County",688065,760141,"33.9399298","-84.5741123","880052398","0.07710027331560296900","0.08517666042945907200",72076,"10.47517313044552476900"
"13069","Georgia","Coffee County",42347,43273,"31.5492452","-82.8449401","1533928847","0.002713062398624623501600","0.002772388815634716338500",926,"2.18669563369305972100"
"13071","Georgia","Colquitt County",45496,45600,"31.1897075","-83.7697730","1416818776","0.003155744064975122230300","0.003162957828443502147500",104,"0.22859152452962897800"
"13073","Georgia","Columbia County",124016,156714,"33.5476313","-82.2522957","751293211","0.01556645922885305400","0.01967070451869498700",32698,"26.36595278028641465600"
"13075","Georgia","Cook County",17207,17270,"31.1525157","-83.4294448","591606618","0.002848874764998461389100","0.002859305351980207368500",63,"0.36613006334631254700"
"13077","Georgia","Coweta County",127369,148509,"33.3528965","-84.7621381","1142012458","0.01103046869041615500","0.01286124468862135000",21140,"16.59744521822421468300"
"13079","Georgia","Crawford County",12601,12404,"32.7094283","-83.9791874","841521988","0.001490341400278559130400","0.001467041879934548643300",-197,"-1.56336798666772478400"
"13081","Georgia","Crisp County",23433,22372,"31.9151485","-83.7535309","706236812","0.003220384429574177292300","0.003074571777341078580800",-1061,"-4.52780267144625101400"
"13083","Georgia","Dade County",16643,16116,"34.8524237","-85.5062006","450605307","0.003689645451763986724200","0.003572812960441531577700",-527,"-3.16649642492339121600"
"13085","Georgia","Dawson County",22382,26108,"34.4426077","-84.1732611","546042257","0.004030505847464078184200","0.004701476484031460693100",3726,"16.64730587078902689700"
"13087","Georgia","Decatur County",27842,26404,"30.8806431","-84.5838902","1546667779","0.001725033675501835992000","0.001635938121110210384800",-1438,"-5.16485884634724516900"
"13089","Georgia","DeKalb County",691961,759297,"33.7706611","-84.2263432","693420786","0.09852757433839280100","0.10811547415594034700",67336,"9.73118427194596227200"
"13091","Georgia","Dodge County",21796,20605,"32.1643690","-83.1678658","1284521385","0.001672668996179281282900","0.001581269254279413233300",-1191,"-5.46430537713341897600"
"13093","Georgia","Dooly County",14925,13390,"32.1519954","-83.8071670","1016908653","0.001450366084935665229700","0.001301199455764727465700",-1535,"-10.28475711892797319900"
"13095","Georgia","Dougherty County",94564,87956,"31.5325876","-84.2090400","851183463","0.01091287216593873100","0.010150295928971987500500",-6608,"-6.98786007360094750600"
"13097","Georgia","Douglas County",132282,146343,"33.7012421","-84.7673139","518355038","0.02540081502778441000","0.02810081094639523000",14061,"10.62956411303125141700"
"13099","Georgia","Early County",11008,10190,"31.3241906","-84.9067225","1327626601","0.000823133080857400422100","0.000761966396614908275900",-818,"-7.43095930232558139500"
"13101","Georgia","Echols County",4023,4006,"30.7140081","-82.8973758","1088849470","0.000369198050909239586100","0.000367637929888743172300",-17,"-0.42257022122793934900"
"13103","Georgia","Effingham County",52255,64296,"32.3616802","-81.3433720","1240134674","0.004178013508656622916200","0.005140743594920796613200",12041,"23.04277102669600995100"
"13105","Georgia","Elbert County",20164,19194,"34.1164130","-82.8419087","909338653","0.002080445538080402286600","0.001980364593231265695700",-970,"-4.81055346161475897600"
"13107","Georgia","Emanuel County",22596,22646,"32.5910995","-82.2997628","1762672232","0.001264063408186322677800","0.001266860503708066178200",50,"0.22127810231899451200"
"13109","Georgia","Evans County",11002,10654,"32.1530834","-81.8901530","473694908","0.002273187368615575998900","0.002201285059555566868900",-348,"-3.16306126158880203600"
"13111","Georgia","Fannin County",23709,26188,"34.8665427","-84.3173308","1002597261","0.002333400290278775374700","0.002577379341255243557900",2479,"10.45594499978910962100"
"13113","Georgia","Fayette County",106560,114421,"33.4127172","-84.4939407","503436770","0.02064135174819813400","0.02216407759366158600",7861,"7.37706456456456456500"
"13115","Georgia","Floyd County",96314,98498,"34.2636918","-85.2136851","1320434485","0.007172525154541092905700","0.007335168123761743557800",2184,"2.26758311356604439600"
"13117","Georgia","Forsyth County",175484,244252,"34.2251430","-84.1274075","581585514","0.02741773040741779600","0.03816208593075500700",68768,"39.18761824439834970700"
"13119","Georgia","Franklin County",22093,23349,"34.3752657","-83.2275325","677441264","0.003201076231589665975400","0.003383059291693618379600",1256,"5.68505861585117458000"
"13121","Georgia","Fulton County",920445,1063937,"33.7900338","-84.4681816","1364208323","0.06650981945773319300","0.07687831188653562200",143492,"15.58941598900531808000"
"13123","Georgia","Gilmer County",28294,31369,"34.6905055","-84.4546244","1103886891","0.002534917920972167954100","0.002810413524527318037400",3075,"10.86802855729129850900"
"13125","Georgia","Glascock County",3086,2971,"33.2274908","-82.6069126","372299245","0.000824842639482761334100","0.000794104822392509372500",-115,"-3.72650680492546986400"
"13127","Georgia","Glynn County",79627,85292,"31.2127098","-81.4964503","1086632090","0.005253186058961084240400","0.005626919830470930677200",5665,"7.11442098785587803100"
"13129","Georgia","Gordon County",55221,57963,"34.5096669","-84.8738622","923182326","0.005944697500029114710700","0.006239881588420846706400",2742,"4.96550225457706307400"
"13131","Georgia","Grady County",25013,24633,"30.8759076","-84.2450803","1177153102","0.002098268570231550140200","0.002066391464059240179200",-380,"-1.51921001079438691900"
"13133","Georgia","Greene County",15996,18324,"33.5767403","-83.1666127","1004043243","0.001520414237258149522300","0.001741689827676814944100",2328,"14.55363840960240060000"
"13135","Georgia","Gwinnett County",805286,936250,"33.9591457","-84.0230870","1115308546","0.07118442692583677300","0.08276118013887572700",130964,"16.26304195031330483800"
"13137","Georgia","Habersham County",43032,45328,"34.6343924","-83.5258749","716980220","0.005953660218628884946300","0.006271321583705384291800",2296,"5.33556423126975274200"
"13139","Georgia","Hall County",179724,204441,"34.3175689","-83.8184997","1017862667","0.01616397293049877500","0.01838696440032549900",24717,"13.75275422314215129900"
"13141","Georgia","Hancock County",9401,8457,"33.2692195","-83.0004653","1220058037","0.000759653575376378751500","0.000683373075944903212600",-944,"-10.04148494840974364400"
"13143","Georgia","Haralson County",28775,29792,"33.7951646","-85.2200629","730804591","0.003923393959739272412200","0.004062059178055687357200",1017,"3.53431798436142484800"
"13145","Georgia","Harris County",31994,35236,"32.7315494","-84.9124320","1201300628","0.002611858111592608468300","0.002876521610929460273500",3242,"10.13314996561855347900"
"13147","Georgia","Hart County",25210,26205,"34.3487328","-82.9632900","601970613","0.003788174485011766083500","0.003937687916689144395800",995,"3.94684648948829829400"
"13149","Georgia","Heard County",11829,11923,"33.2913469","-85.1378862","766564615","0.001516866929348506000100","0.001528920821592885031600",94,"0.79465719841068560300"
"13151","Georgia","Henry County",203777,234561,"33.4529466","-84.1540207","825296435","0.02409888330117091800","0.02773943166307263200",30784,"15.10670978569711007600"
"13153","Georgia","Houston County",139819,157863,"32.4582875","-83.6625217","973947729","0.01421005213512520000","0.01604389575241755000",18044,"12.90525608107624857900"
"13155","Georgia","Irwin County",9513,9416,"31.6043062","-83.2770374","917795232","0.001012504500831561229600","0.001002180424664141757400",-97,"-1.01965731104803952500"
"13157","Georgia","Jackson County",60461,72977,"34.1309052","-83.5625568","879737593","0.006803897379010576277600","0.008212368618250687633500",12516,"20.70094771836390400400"
"13159","Georgia","Jasper County",13894,14219,"33.3169807","-83.6891515","954167633","0.001436416201993589578600","0.001470015976403256817200",325,"2.33913919677558658400"
"13161","Georgia","Jeff Davis County",15074,15115,"31.8116153","-82.6368248","857073381","0.001735282785977840811800","0.001740002607805165441800",41,"0.27199150855778161100"
"13163","Georgia","Jefferson County",16916,15362,"33.0581756","-82.4200036","1363760603","0.001233096538826967261200","0.001119817275328675281800",-1554,"-9.18656892882478127200"
"13165","Georgia","Jenkins County",8333,8676,"32.7945631","-81.9715244","899567385","0.000912803462801051096100","0.000950375956229679504300",343,"4.11616464658586343500"
"13167","Georgia","Johnson County",9974,9643,"32.6945842","-82.6639696","784815227","0.001256057605093753599200","0.001214373720264594541500",-331,"-3.31862843392821335500"
"13169","Georgia","Jones County",28668,28735,"33.0216636","-83.5621958","1020304148","0.002799269296584402064500","0.002805811470536932933000",67,"0.23371005999720943200"
"13171","Georgia","Lamar County",18311,19077,"33.0744405","-84.1466893","475264443","0.003804418507460736659900","0.003963567902726692876500",766,"4.18327781115176669800"
"13173","Georgia","Lanier County",10077,10423,"31.0381973","-83.0631635","509026287","0.001947435878315989098100","0.002014302288348472201000",346,"3.43356157586583308500"
"13175","Georgia","Laurens County",48435,47546,"32.3932197","-82.9263171","2090974815","0.002284854632349756193500","0.002242917277788820232800",-889,"-1.83544957159079178300"
"13177","Georgia","Lee County",28295,29992,"31.8184185","-84.1466814","921731012","0.003019609495605208901600","0.003200711362155554881700",1697,"5.99752606467573776300"
"13179","Georgia","Liberty County",63585,61435,"31.8074582","-81.4578709","1337652378","0.004074554022952713513500","0.003936781102462844298200",-2150,"-3.38130062121569552600"
"13181","Georgia","Lincoln County",7996,7921,"33.7921507","-82.4482992","544884786","0.001199883445038840599300","0.001188628910474319208000",-75,"-0.93796898449224612300"
"13183","Georgia","Long County",14344,19559,"31.7495633","-81.7428697","1037013527","0.001371491622671679392100","0.001870120234790531039400",5215,"36.35666480758505298400"
"13185","Georgia","Lowndes County",109248,117406,"30.8331450","-83.2689952","1287636223","0.008261442107527759834600","0.008878358158285773388500",8158,"7.46741359109548916200"
"13187","Georgia","Lumpkin County",29953,33610,"34.5681403","-83.9989251","732817525","0.004069169562739914823500","0.004565979668269907428900",3657,"12.20912763329215771400"
"13189","Georgia","McDuffie County",21867,21312,"33.4796231","-82.4787331","666848710","0.003169301600034964207200","0.003088862473130523491200",-555,"-2.53807106598984771600"
"13191","Georgia","McIntosh County",14330,14378,"31.4885058","-81.3722892","1117201951","0.000964088315088760331400","0.000967317640917389814700",48,"0.33496161898115840900"
"13193","Georgia","Macon County",14743,12947,"32.3626859","-84.0512306","1037709939","0.001402023108028276931700","0.001231227916953272836900",-1796,"-12.18205249949128399900"
"13195","Georgia","Madison County",28167,29880,"34.1285257","-83.2037373","731225616","0.003807959174632696806600","0.004039543442256008115200",1713,"6.08158483331558206400"
"13197","Georgia","Marion County",8738,8359,"32.3593118","-84.5287354","947979449","0.000918079356636211704200","0.000878258794017177115600",-379,"-4.33737697413595788500"
"13199","Georgia","Meriwether County",21978,21167,"33.0292666","-84.6670579","1298162536","0.001678997962465154862200","0.001617042036195283145300",-811,"-3.69005369005369005400"
"13201","Georgia","Miller County",6127,5718,"31.1629309","-84.7303983","731471786","0.000833964991148741762700","0.000778294731416436330900",-409,"-6.67537130732821935700"
"13205","Georgia","Mitchell County",23501,21863,"31.2289970","-84.1920380","1326483091","0.001765933846350754138900","0.001642849737575700512200",-1638,"-6.96991617377983915600"
"13207","Georgia","Monroe County",26167,27578,"33.0174352","-83.9229376","1025872449","0.002536751009383473684600","0.002673539929559270733100",1411,"5.39228799633125692700"
"13209","Georgia","Montgomery County",9181,9172,"32.1721081","-82.5333487","624563060","0.001448668104863840756200","0.001447247996711812157300",-9,"-0.09802853719638383600"
"13211","Georgia","Morgan County",17871,19276,"33.5986956","-83.4994346","899770619","0.001945749892988655373400","0.002098722787602782215700",1405,"7.86189916624699233400"
"13213","Georgia","Murray County",39628,40096,"34.7970974","-84.7379899","892235146","0.004413139775110504171400","0.004465258211941828385400",468,"1.18098314323205814100"
"13215","Georgia","Muscogee County",190570,195769,"32.5101970","-84.8749460","560678533","0.03329224296870737200","0.03420049910133218000",5199,"2.72813139528782074800"
"13217","Georgia","Newton County",99967,111744,"33.5440407","-83.8551837","709140711","0.01382441276569233700","0.01545305130782682700",11777,"11.78088769293866976100"
"13219","Georgia","Oconee County",32831,40280,"33.8341247","-83.4377284","477424988","0.006801420489440916399300","0.008344589482948436312200",7449,"22.68892205537449361900"
"13221","Georgia","Oglethorpe County",14881,15259,"33.8668062","-83.0740805","1137166303","0.001299794410013198271900","0.001332811162044983027400",378,"2.54015187151401115500"
"13223","Georgia","Paulding County",142397,168667,"33.9210299","-84.8671693","808928487","0.01749045415630942400","0.02071716701322529000",26270,"18.44842236844877349900"
"13225","Georgia","Peach County",27807,27546,"32.5713241","-83.8319779","389234752","0.007095192640450897336200","0.007028596269783163161200",-261,"-0.93861257956629625600"
"13227","Georgia","Pickens County",29404,32591,"34.4567464","-84.4903508","601031022","0.004878536883451901517800","0.005407304977845902678800",3187,"10.83866140661134539500"
"13229","Georgia","Pierce County",18760,19465,"31.3539980","-82.2103703","881760420","0.002110328417373905945000","0.002189634469306134286800",705,"3.75799573560767590600"
"13231","Georgia","Pike County",17873,18962,"33.0812241","-84.3898475","559660466","0.003145234867109735402000","0.003336873694966418771000",1089,"6.09298942539025345500"
"13233","Georgia","Polk County",41495,42613,"33.9960153","-85.1883384","803758612","0.005132722550770959975400","0.005271013521050799311500",1118,"2.69430051813471502600"
"13235","Georgia","Pulaski County",11999,11137,"32.2388026","-83.4818454","645583957","0.001844210936644856014900","0.001711724077124240473200",-862,"-7.18393199433286107200"
"13237","Georgia","Putnam County",21218,22119,"33.3210605","-83.3717898","892721781","0.002271312215574826110500","0.002367761094179450407100",901,"4.24639457064756339000"
"13239","Georgia","Quitman County",2510,2299,"31.8629381","-85.0047978","391703076","0.000603566518805133261600","0.000552828456865737597000",-211,"-8.40637450199203187300"
"13241","Georgia","Rabun County",16273,17137,"34.8839345","-83.4048701","958658531","0.001666465570468010731500","0.001754945030486714183400",864,"5.30940822220856633700"
"13243","Georgia","Randolph County",7721,6778,"31.7626510","-84.7523108","1109126228","0.000691872989514072078800","0.000607371470395852940000",-943,"-12.21344385442300220200"
"13245","Georgia","Richmond County",200594,202518,"33.3614863","-82.0749982","840016006","0.02357072274129002500","0.02379680163973286000",1924,"0.95915132057788368500"
"13247","Georgia","Rockdale County",85169,90896,"33.6520811","-84.0263696","336228288","0.02489367503624334500","0.02656759485369530100",5727,"6.72427761274642182000"
"13249","Georgia","Schley County",5013,5257,"32.2634439","-84.3227083","432291200","0.001153312982186716338000","0.001209448702843719886100",244,"4.86734490325154598000"
"13251","Georgia","Screven County",14594,13966,"32.7447512","-81.6175849","1672540367","0.000859131399764222413500","0.000822161787659800618500",-628,"-4.30313827600383719300"
"13253","Georgia","Seminole County",8729,8090,"30.9339599","-84.8676853","615215134","0.001313664806937279489900","0.001217498944681245397300",-639,"-7.32042616565471417100"
"13255","Georgia","Spalding County",64109,66703,"33.2623481","-84.2849046","507620135","0.01240032020907664400","0.01290206615149260500",2594,"4.04623375813068367900"
"13257","Georgia","Stephens County",26153,25925,"34.5529139","-83.2902156","463996899","0.005481984409771268607600","0.005434192858307656431500",-228,"-0.87179291094711887700"
"13259","Georgia","Stewart County",6060,6621,"32.0732250","-84.8349117","1188153055","0.000504683925289559841200","0.000551404664907949786900",561,"9.25742574257425742600"
"13261","Georgia","Sumter County",32815,29524,"32.0422659","-84.2042935","1250646284","0.002571995243435156533600","0.002314051121961894301300",-3291,"-10.02895017522474478100"
"13263","Georgia","Talbot County",6890,6195,"32.7046026","-84.5300288","1013662781","0.000673885009253776232300","0.000605909670874766873600",-695,"-10.08708272859216255400"
"13265","Georgia","Taliaferro County",1717,1537,"33.5593190","-82.8752721","504031037","0.000339363756796712887500","0.000303786892368402858500",-180,"-10.48340128130460104800"
"13267","Georgia","Tattnall County",25510,25286,"32.0437683","-82.0592081","1245327267","0.002016892688297613311300","0.001999182615299625644400",-224,"-0.87808702469619757000"
"13269","Georgia","Taylor County",8909,8020,"32.5546668","-84.2514261","975613091","0.000905925103025973896700","0.000815525797089270473800",-889,"-9.97867325176787518200"
"13271","Georgia","Telfair County",16490,15860,"31.9136406","-82.9310634","1132621096","0.001433941105082234674500","0.001379157424293768462000",-630,"-3.82049727107337780500"
"13273","Georgia","Terrell County",9507,8531,"31.7771909","-84.4394464","869559691","0.001086952653098164402200","0.000975364792634946935500",-976,"-10.26611970127274639700"
"13275","Georgia","Thomas County",44723,44451,"30.8646195","-83.9198155","1410566922","0.003126961449810603623400","0.003107943639861617996600",-272,"-0.60818818057822596900"
"13277","Georgia","Tift County",40136,40644,"31.4570027","-83.5259307","675699704","0.005765336207650873785800","0.005838307873823054468500",508,"1.26569663145305959700"
"13279","Georgia","Toombs County",27170,26830,"32.1178118","-82.3306257","942778662","0.002827660537552005810700","0.002792275753497251229300",-340,"-1.25138019874861980100"
"13281","Georgia","Towns County",10477,12037,"34.9025294","-83.7322645","431139631","0.002354740461594129130600","0.002705355630066672935500",1560,"14.88975851865992173300"
"13283","Georgia","Treutlen County",6883,6901,"32.4095857","-82.5708819","516529390","0.001312710365507389504700","0.001316143285248655378700",18,"0.26151387476391108500"
"13285","Georgia","Troup County",67040,69922,"33.0344820","-85.0283600","1072274471","0.005804148030490889984100","0.006053664060083293697300",2882,"4.29892601431980906900"
"13287","Georgia","Turner County",8933,7985,"31.7248005","-83.6203195","739222162","0.001189408071999566716200","0.001063184087643181487600",-948,"-10.61233628120452255700"
"13289","Georgia","Twiggs County",9026,8120,"32.6658469","-83.4258792","930478091","0.000961011910747125028400","0.000864548716515250967300",-906,"-10.03766895634832705500"
"13291","Georgia","Union County",21358,24511,"34.8333330","-83.9892568","834197337","0.002505983687247678972800","0.002875932491718693665300",3153,"14.76261822268002622000"
"13293","Georgia","Upson County",27149,26320,"32.8818367","-84.2922831","837774874","0.003200173394256301822300","0.003102455476696226894700",-829,"-3.05351946664702199000"
"13295","Georgia","Walker County",68738,69761,"34.7358020","-85.3054565","1156145280","0.005936857313689821545700","0.006025213172631086747500",1023,"1.48825976897785795300"
"13297","Georgia","Walton County",83806,94593,"33.7838866","-83.7318290","846447052","0.009805360321596817635400","0.01106744682839901400",10787,"12.87139345631577691300"
"13299","Georgia","Ware County",36298,35734,"31.0508810","-82.4215072","2328980907","0.001543494986453118535000","0.001519512090085286730100",-564,"-1.55380461733428839100"
"13301","Georgia","Warren County",5834,5254,"33.4191691","-82.6880123","736483608","0.000785704767331418241000","0.000707592191902514816300",-580,"-9.94172094617757970500"
"13303","Georgia","Washington County",21182,20374,"32.9718435","-82.7981123","1757341877","0.001195053481704001721100","0.001149467455209013835600",-808,"-3.81455953167783967500"
"13305","Georgia","Wayne County",30097,29927,"31.5478449","-81.9123763","1662608486","0.001791086451564192182800","0.001780969672590676129100",-170,"-0.56484034953649865400"
"13307","Georgia","Webster County",2799,2607,"32.0466911","-84.5538279","542230981","0.000513974880598759912500","0.000478718297149327292500",-192,"-6.85959271168274383700"
"13309","Georgia","Wheeler County",7431,7855,"32.1052580","-82.7338492","765314383","0.000955520384650253597100","0.001010040724186212085200",424,"5.70582694119230251600"
"13311","Georgia","White County",27139,30798,"34.6437760","-83.7434165","623522401","0.004325340989641110349800","0.004908502590330038562700",3659,"13.48244224179225468900"
"13313","Georgia","Whitfield County",102605,104628,"34.8017261","-84.9685410","752230670","0.01361120081441423800","0.01387956453204554300",2023,"1.97163880902490132100"
"13315","Georgia","Wilcox County",9256,8635,"31.9627199","-83.4382586","978525378","0.000935258407967530237000","0.000872510409766597190600",-621,"-6.70916162489196197100"
"13317","Georgia","Wilkes County",10593,9777,"33.7790312","-82.7479211","1216001409","0.000862693570748515127900","0.000796238557652056301800",-816,"-7.70320022656471254600"
"13319","Georgia","Wilkinson County",9570,8954,"32.8042663","-83.1755122","1163459874","0.000817568112739967069400","0.000764943038816474936200",-616,"-6.43678160919540229900"
"13321","Georgia","Worth County",21667,20247,"31.5517733","-83.8499598","1478137689","0.001455519504317730727400","0.001360128462820007109300",-1420,"-6.55374532699496930800"
"15001","Hawaii","Hawaii County",185076,201513,"19.5977643","-155.5024434","10433635363","0.001404953190317068837100","0.001529730122978470966400",16437,"8.88121636516890358600"
"15003","Hawaii","Honolulu County",953206,974563,"21.5800225","-158.1234063","1555472299","0.01698971143025238300","0.01737037339316061100",21357,"2.24054401671831692200"
"15005","Hawaii","Kalawao County",90,86,"21.2187644","-156.9740097","31057603","0.000065778861072787006700","0.000062855356136218695300",-4,"-4.44444444444444444400"
"15007","Hawaii","Kauai County",67095,72293,"22.0120383","-159.7059653","1605492324","0.002045743581419218820200","0.002204231920881430601000",5198,"7.74722408525225426600"
"15009","Hawaii","Maui County",154840,167417,"20.8559308","-156.6015502","3008348847","0.002492738209189254636700","0.002695212818185465277200",12577,"8.12257814518212348200"
"16001","Idaho","Ada County",392372,481587,"43.4514767","-116.2443760","2724700350","0.01428435995187373700","0.01753224505352832800",89215,"22.73735128908280917100"
"16003","Idaho","Adams County",3978,4294,"44.8770040","-116.4616241","3529648933","0.000112150836038288813000","0.000121059751118253434700",316,"7.94369029663147310200"
"16005","Idaho","Bannock County",82842,87808,"42.6929211","-112.2289819","2881339307","0.002786091721162250114700","0.002953105210543140654100",4966,"5.99454383042418097100"
"16007","Idaho","Bear Lake County",5986,6125,"42.2858922","-111.3275168","2527123158","0.000220195977966479755300","0.000225309115443482877000",139,"2.32208486468426328100"
"16009","Idaho","Benewah County",9283,9298,"47.2184513","-116.6335414","2012242918","0.000457055108189023287000","0.000457793643858832114900",15,"0.16158569427986642200"
"16011","Idaho","Bingham County",45605,46811,"43.2163568","-112.3992058","5422897822","0.000830484266052279414500","0.000852445981321636918600",1206,"2.64444688082447100100"
"16013","Idaho","Blaine County",21377,23021,"43.3941920","-113.9553713","6831708301","0.000310876402334245824500","0.000334784378450515653600",1644,"7.69050849043364363600"
"16015","Idaho","Boise County",7027,7831,"43.9872749","-115.7151105","4919826443","0.000142277759814274163700","0.000158556587036513587000",804,"11.44158246762487548000"
"16017","Idaho","Bonner County",40877,45739,"48.3167960","-116.6123638","4489055950","0.000822815765009476195900","0.000920683276066453793700",4862,"11.89421924309513907600"
"16019","Idaho","Bonneville County",104294,119062,"43.3951708","-111.6218783","4832872006","0.002119052510022452549300","0.002419109727772386191200",14768,"14.15997085163096630700"
"16021","Idaho","Boundary County",10972,12245,"48.7731313","-116.5246676","3285863793","0.000331466077451375094100","0.000369923634559978857700",1273,"11.60226029894276339800"
"16023","Idaho","Butte County",2893,2597,"43.6851010","-113.1776308","5792473996","0.000049898805515632304500","0.000044793362573141062900",-296,"-10.23159350155547874200"
"16025","Idaho","Camas County",1117,1106,"43.5025515","-114.7721349","2782253889","0.000039981359551943013300","0.000039587630854475356100",-11,"-0.98478066248880931100"
"16027","Idaho","Canyon County",188922,229849,"43.6257956","-116.7090580","1520445185","0.01208273891373736600","0.01470027554537650400",40927,"21.66343782089963053500"
"16029","Idaho","Caribou County",6963,7155,"42.7860724","-111.5442734","4569240762","0.000149470072212684095100","0.000153591608025528464800",192,"2.75743214131839724300"
"16031","Idaho","Cassia County",22964,24030,"42.2823130","-113.6263276","6644897847","0.000343563824825697327900","0.000359512223940145740700",1066,"4.64204842361957847100"
"16033","Idaho","Clark County",982,845,"44.2902180","-112.3546128","4566524478","0.000021492663600422453100","0.000018494196275312599600",-137,"-13.95112016293279022400"
"16035","Idaho","Clearwater County",8761,8756,"46.6725700","-115.6535003","6364412866","0.000135955814930600215200","0.000135878223437088858000",-5,"-0.05707111060381235000"
"16037","Idaho","Custer County",4366,4315,"44.2733510","-114.2522675","12748378763","0.000034133625997262961300","0.000033734905217175831000",-51,"-1.16811726981218506600"
"16039","Idaho","Elmore County",27040,27511,"43.3946984","-115.4712050","7964417370","0.000336622047620493669900","0.000342485545565362476100",471,"1.74186390532544378700"
"16041","Idaho","Franklin County",12786,13876,"42.1736093","-111.8229653","1717211132","0.000739346692445660811000","0.000802375622116063617500",1090,"8.52494916314719224200"
"16043","Idaho","Fremont County",13237,13099,"44.2180909","-111.4844290","4827633123","0.000269533723414502655600","0.000266723747299733344900",-138,"-1.04253229583742539900"
"16045","Idaho","Gem County",16719,18112,"44.0614727","-116.3987839","1449796187","0.001143345132676986072100","0.001238606797239402580200",1393,"8.33183802859022668800"
"16047","Idaho","Gooding County",15472,15179,"42.9731849","-114.8214203","1888932880","0.000813713952929441546200","0.000798304297538520762000",-293,"-1.89374353671147880000"
"16049","Idaho","Idaho County",16267,16667,"45.8496440","-115.4673371","21956620022","0.000073859819087129818900","0.000075676006929685417800",400,"2.45896600479498370900"
"16051","Idaho","Jefferson County",26144,29871,"43.7969649","-112.3185879","2832617272","0.000912917488657599061100","0.001043059910636901069200",3727,"14.25566095471236230100"
"16053","Idaho","Jerome County",22355,24412,"42.6913953","-114.2620858","1547443957","0.001432518311518560430100","0.001564331783529013519100",2057,"9.20152091254752851700"
"16055","Idaho","Kootenai County",138466,165697,"47.6759658","-116.6959222","3205833848","0.004084203721303936048300","0.004887411379030941107500",27231,"19.66619964467811592700"
"16057","Idaho","Latah County",37243,40108,"46.8189202","-116.7309737","2786483015","0.001335423562307709073900","0.001438153968182949696200",2865,"7.69272077974384448100"
"16059","Idaho","Lemhi County",7936,8027,"44.9285059","-113.8870422","11819910390","0.000067060896166619540500","0.000067829865616110767600",91,"1.14667338709677419400"
"16061","Idaho","Lewis County",3821,3838,"46.2363277","-116.4237600","1240141959","0.000307529555075173446800","0.000308897783925285445900",17,"0.44490970950013085600"
"16063","Idaho","Lincoln County",5206,5366,"42.9861805","-114.1538989","3111517528","0.000166693024507534420600","0.000171816129371384883100",160,"3.07337687283903188600"
"16065","Idaho","Madison County",37548,39907,"43.7886140","-111.6569925","1215396310","0.003062899552006075419700","0.003255330042130245333300",2359,"6.28262490678598061100"
"16067","Idaho","Minidoka County",20055,21039,"42.8572114","-113.6398404","1960610400","0.001015680156864165533900","0.001065514575929452937800",984,"4.90650710545998504100"
"16069","Idaho","Nez Perce County",39270,40408,"46.3337914","-116.7609091","2197139822","0.001770200537729133774900","0.001821498938847945953100",1138,"2.89788642729819200400"
"16071","Idaho","Oneida County",4286,4531,"42.1838954","-112.5204486","3105269253","0.000137846105205414673500","0.000145725782241188494100",245,"5.71628558096126924900"
"16073","Idaho","Owyhee County",11526,11823,"42.5728508","-116.1896903","19860561638","0.000057818815276919176300","0.000059308680636735677700",297,"2.57678292555960437300"
"16075","Idaho","Payette County",22622,23951,"44.0024300","-116.7502379","1053846155","0.002128685861749064953200","0.002253742156960120886500",1329,"5.87481212978516488400"
"16077","Idaho","Power County",7819,7681,"42.6941260","-112.8444070","3635892388","0.000209338558335933760500","0.000205643876017177032200",-138,"-1.76493157692799590700"
"16079","Idaho","Shoshone County",12800,12882,"47.3476935","-115.8850916","6830898569","0.000187001605366706712000","0.000188199584401087176800",82,"0.64062500000000000000"
"16081","Idaho","Teton County",10165,12142,"43.7609939","-111.2117653","1163139972","0.000871777562468683492300","0.001041330365321667974700",1977,"19.44909001475651746200"
"16083","Idaho","Twin Falls County",77241,86878,"42.3523090","-114.6656386","4977200216","0.001546280649173102545300","0.001739202887570860073400",9637,"12.47653448298183607200"
"16085","Idaho","Valley County",9854,11392,"44.8559596","-115.6180612","9492607317","0.000101905703524414671800","0.000117811018322522015500",1538,"15.60787497462959204400"
"16087","Idaho","Washington County",10198,10194,"44.4482229","-116.7977917","3762870369","0.000267236296914537015400","0.000267131477813962574600",-4,"-0.03922337713277113200"
"17001","Illinois","Adams County",67097,65435,"39.9860525","-91.1949607","2214804481","0.002973392690541856456500","0.002899741429655668319400",-1662,"-2.47701089467487369000"
"17003","Illinois","Alexander County",8238,5761,"37.1836583","-89.3495158","609667772","0.001259234499058333955600","0.000880608151138026452800",-2477,"-30.06797766448167030800"
"17005","Illinois","Bond County",17768,16426,"38.8859240","-89.4365916","985073265","0.001791967402039406149800","0.001656621822709324933400",-1342,"-7.55290409725348941900"
"17007","Illinois","Boone County",54167,53544,"42.3189831","-88.8242951","727180620","0.007414607131674582676100","0.007329328267365441224500",-623,"-1.15014676832757952300"
"17009","Illinois","Brown County",6937,6578,"39.9620694","-90.7503095","791828628","0.000871512001863520557200","0.000826409968034919738400",-359,"-5.17514775839700158600"
